Text,Media,Label
" Jakarta Banyak anggota Zerobaseone yang awalnya adalah penggemar K-Pop sebelum akhirnya berdiri di atas panggung sebagai idola. Perjalanan mereka tentu membawa banyak perubahan besar, seperti yang diungkapkan dalam wawancara bersama allkpop. Dua tahun lalu, hidup mereka mungkin terasa biasa, tetapi sekarang, mereka telah merilis lagu-lagu dengan nama mereka sendiri, mendapatkan dukungan dari para penggemar, dan tampil di panggung yang mereka impikan. Bagi Kim Tae Rae, perubahan ini masih terasa seperti mimpi. ""Ketika aku tampil di panggung besar yang sebelumnya hanya aku dengar, dan setiap momen bersama para penggemar, rasanya seperti mimpi yang menjadi kenyataan. Aku sangat bersyukur untuk semuanya,"" ungkapnya. Selain menikmati kesuksesan di dunia musik, anggota Zerobaseone juga merenungkan hubungan mereka satu sama lain selama perjalanan ini. Ricky misalnya, merasa kesan pertamanya terhadap rekan-rekannya sangat berbeda dari apa yang ia rasakan sekarang. ""Aku awalnya berpikir Tae Rae adalah seorang introvert ketika pertama kali bertemu, tetapi semakin aku mengenalnya, aku menyadari dia sebenarnya seorang ekstrovert,"" kata Ricky.",Liputan 6,Entertainment
" Jakarta Berita terbaru tentang meninggalnya Liam Payne terus menarik perhatian publik. Media TMZ melaporkan bahwa kondisi kamar hotel Liam sebelum insiden jatuh dari balkon menunjukkan tanda-tanda kekacauan. Foto-foto yang tersebar di media sosial menunjukkan TV yang hancur dan barang-barang berserakan di lantai. Saksi mata menyebutkan bahwa beberapa jam sebelum kejadian ini, Liam bertindak tidak menentu di lobi hotel. Dia bahkan merusak laptopnya dan harus dibawa kembali ke kamarnya oleh staf hotel. Tak lama setelah itu, sekitar pukul 5 sore waktu setempat, Liam ditemukan tewas di teras hotel dengan meja dan kursi di dekat tubuhnya. Foto-foto menunjukkan tato khas Liam, termasuk jam di lengan kirinya dan kalajengking di perutnya. Kondisi balkon hotel tempat Liam jatuh juga menjadi sorotan. Foto-foto dari suite yang identik menunjukkan bahwa pagar balkon yang hanya setinggi 4 kaki (sekitar 1,2 meter) bisa menjadi bahaya bagi seseorang dengan tinggi sekitar 178 cm seperti Liam. Menjelang kematiannya, seorang karyawan hotel melakukan panggilan darurat ke pihak berwenang. Karyawan tersebut melaporkan bahwa Liam terlihat “terlalu mabuk” akibat alkohol dan obat-obatan. Otopsi awal yang dikeluarkan oleh pejabat Argentina menyebutkan bahwa penyebab kematian Liam adalah pendarahan internal dan eksternal akibat jatuh dari ketinggian.",Liputan 6,Entertainment
" Jakarta PLH Kasie Humas Polres Metro Jakarta Selatan AKP Nurma Dewi, mengungkapkan perkembangan laporan Nikita Mirzani terhadap Vadel Badjideh, terkait kasus dugaan asusila dan aborsi yang menimpa Lolly, putrinya. Nurma Dewi mengatakan, penyidik sudah menerima hasil visum Lolly secara keseluruhan. Oleh karena itu, saat ini penyidik melakukan gelar perkara atas kasus yang dilaporkan Nikita Mirzani. ""Jadi kemarin penyidik sudah menerima hasil visum keseluruhan. Oleh karena itu penyidik mempersiapkan untuk gelar perkara. Jadi sekarang sudah dipersiapkan untuk gelar perkara oleh penyidik hari ini,"" ujar Nurma Dewi di Polres Metro Jakarta Selatan, Jumat (18/10/2024). ""Karena memang dari penyelidikan sudah dilakukan undangan klarifikasi, kemudian itu semua dikumpulkan, maupun barang bukti juga sudah dikumpulkan,"" Nurma Dewi menambahkan.",Liputan 6,Entertainment
"Selama berkiprah sebagai aktor yang juga tampil di layar lebar, tentu ada deretan film terbaik mendiang Toshiyuki Nishida yang bisa kupas, berikut judul-judulnya.",Liputan 6,Entertainment
" Jakarta Fatin Shidqia, penyanyi solo yang dikenal luas sejak memenangkan ajang pencarian bakat, kembali merilis single terbarunya berjudul ""Kita Sama-Sama Tau"". Penyanyi kelahiran 30 Juli 1996 ini telah menunggu hampir setahun sejak perilisan single sebelumnya, ""Jangan Tersesat, Sayang"", pada November 2023. Kini, Fatin siap kembali menyapa para penggemarnya melalui karya terbaru yang ia tulis bersama Clara Riva. Fatin membagikan kisah di balik proses pembuatan lagu ini. “Ini adalah kolaborasi pertama aku dengan Clara dalam menulis lagu, dan aku bersyukur karena prosesnya berjalan lancar. Aku mendapatkan melodi reff-nya terlebih dahulu saat mudik Lebaran tahun ini, lalu Clara membantu untuk menyempurnakan liriknya,” ujar Fatin dalam keterangan tertulisnya. Lagu ini tidak hanya istimewa karena melodinya yang unik, tetapi juga karena cerita di balik pembuatannya yang tidak terduga. Lagu ""Kita Sama-Sama Tau"" masih mengangkat tema cinta, khususnya tentang hubungan tanpa status yang mungkin terasa dekat dengan banyak pendengar. Lagu ini bercerita tentang dua orang yang saling tahu ada perasaan di antara mereka, namun karena berbagai alasan, mereka memilih untuk menunggu waktu yang tepat untuk bersama. “Kalau aku diminta menggambarkan lagu ini dalam satu kalimat, aku akan bilang ini tentang hubungan tanpa status. Keduanya sudah saling suka, tapi belum bisa bersatu. Semoga lagu ini bisa mewakili perasaan mereka yang sedang atau pernah berada di situasi seperti ini,” jelas Fatin.",Liputan 6,Entertainment
" Jakarta Bunga Zainal membantah kabar yang menyebutnya menjual perhiasan, akibat menjadi korban dugaan penipuan Rp15 miliar. Ia menepis rumor yang menyebut menjual perhiasan untuk menyambung hidup. Selain menjalani aktivitas sebagai figur publik, Bunga Zainal juga mengaku berprofesi sebagai pedagang. Ia memilih menjual perhiasan yang tak terpakai untuk tabungan buah hatinya. ""Enggak, saya kan emang dagang. Kalau ada berita saya jual barang buat nutup kebutuhan hidup, enggak kayak gitu,"" ujar Bunga Zainal di Polda Metro Jaya, Kamis (17/10/2024). ""Lebih kayak sekarang lebih pinter aja yang mana yang harus disimpan, mana yang sudah tidak terpakai. Ya sudah, lebih baik dijual buat tabungan anak-anak. Tapi bukan buat biaya hidup,"" Bunga Zainal menambahkan.",Liputan 6,Entertainment
" Jakarta Heni Purnamasari alias Heni Sagara buka suara mengenai tuduhan tentang produk skincare-nya, yang diduga beretiket biru dan dituding mafia skincare. Tudingan itu diduga dilontarkan dokter Oky, Richard Lee dan Nikita Mirzani. Dalam sebuah podcast, dokter Oky Pratama dan Richard Lee membahas produk skincare berbahaya, yang diduga mengarah pada produk milik Heni Sagara. Ditambah lagi pernyataan Nikita Mirzani, yang membuat isu ini semakin viral. Heni menegaskan tuduhan produk skincare etiket biru dan berbahaya adalah fitnah. Menurutnya, tudingan ini merupakan bentuk upaya untuk menjatuhkan bisnisnya. ""Ini bukan sekadar persaingan usaha, tapi ini adalah bentuk persaingan yang sangat tidak sehat dan kejam,"" ujar Heni Sagara saat jumpa pers di Hotel Borobudur, Jakarta Pusat, Kamis (17/10/2024).",Liputan 6,Entertainment
" Jakarta Rita Ora tak dapat menahan diri untuk meneteskan air mata sewaktu teringat Liam Payne selama tampil di atas panggung. Rita Ora tampak menyampaikan penghormatan kepada Liam Payne yang pernah berkolaborasi dengannya dalam lagu ""For You"", soundtrack film Fifty Shades Freed. Sebelumnya, dikabarkan bahwa Liam Payne meninggal dunia setelah member One Direction itu jatuh dari balkon tiga lantai sebuah hotel di Buenos Aires, Argentina pada Rabu (16/10/2024) waktu setempat. Liam Payne meninggal dalam usia 31, meninggalkan seorang anak. Duka cita dirasakan Rita Ora selama konser di panggung Zepp Namba, Osaka, Jepang, beberapa jam setelah berita kematian Liam Payne mencuat. Selama pertunjukan, Rita Ora menyanyikan lagu “For You” yang dirilis bersama Liam Payne pada 2018 lalu, melansir Variety, Jumat (18/10/2024). Selama menyanyikan lagu duetnya bersama Liam Payne tersebut, seketika Rita Ora berhenti sejenak di tengah-tengah penampilannya untuk berorasi menyampaikan penghormatan secara emosional kepada mendiang salah satu member One Direction.",Liputan 6,Entertainment
 Jakarta Dinda tiba di kantor polisi… dinda bilang diam mau ketemu dengan penyidik kasus william… karena dia membawa bukti yang bisa membberikan titik terang tentang siapa pelaku sebenarnya… polisi minta dinda tunggu… Andi muncul di sana. dinda kaget. andi cegah apa yang dinda mau lakuin. Tapi dinda bilang dia harus lakuin! saat itu polisi muncul. Dinda kasih botolnya. Dan bilang ini botol obat tidur yang ada di minuman marina… Argo memutuskan menemui salma untuk bicara lebih lanjut….. menjelaskan kalau dia nggak mau menjerumuskan william.. tpai justru otopsi mungkin jalan terbaik…??? Salma masih muram di villa sedih dan bingung… gimana cara dia membebaskan William?? tau tau ada yang memanggil dia… salma pikir dia ngayal seperti suara william. salma tertegun terharu banget… Argo pas tiba di sana dan melhat. Argo terpana dan syok. Patah hati. tersadar. salma memang benar benar sangat mencintai William… seperti apapun William.,Liputan 6,Entertainment
" Jakarta - Jangan sia-siakan kesempatan luar biasa untuk menikmati serial spektakuler Magic 5, yang hadir secara eksklusif di Indosiar. Magic 5 siap menemani waktu santai Anda setiap hari pada pukul 17.00 WIB, hanya di Indosiar. Lebih dari itu, Anda juga bisa menyaksikan tayangan ini secara langsung melalui live streaming dengan mengunjungi tautan ini.",Liputan 6,Entertainment
" Jakarta - Jangan sampai ketinggalan, petualangan seru dan penuh kejutan dalam FTV Kisah Nyata Sore Spesial yang hanya dapat Anda nikmati di Indosiar! Rasakan ketegangan dan keseruan dari Kisah Nyata Sore Spesial setiap hari mulai pukul 15.00 WIB, hanya di Indosiar. Anda juga dapat menyaksikannya secara online melalui tautan ini.",Liputan 6,Entertainment
" Jakarta - Jangan lewatkan kesempatan emas untuk menyaksikan serial menakjubkan Magic 5, yang hadir secara eksklusif hanya di Indosiar. Magic 5 siap menemani waktu santai Anda setiap hari pada pukul 18.00 WIB, hanya di Indosiar. Lebih dari itu, Anda juga bisa menikmati tayangan ini secara langsung melalui live streaming dengan mengunjungi tautan ini.",Liputan 6,Entertainment
" Jakarta Beberapa hari setelah melaporkan Vadel Badjideh ke Polres Metro Jakarta Selatan, Nikita Mirzani terbang ke Tanah Suci untuk umrah bersama dua putranya, Azka Raqilla dan Arkana Mawardi. Anak sulungnya, Laura Meizani alias Lolly tak diajak serta karena masih di rumah aman dan menjalani pemulihan. Nikita Mirzani umrah bersama sejumlah selebritas seperti Dinda Hauw dan Rey Mbayang. Tak hanya beribadah, bintang film Nenek Gayung rupanya wakaf 300 Alquran. Ia pun mendoakan umat Islam yang belum ke Makkah agar diberi kesempatan menjadi tamu Sang Khalik di Tanah Suci. Laporan khas Showbiz Liputan6.com kali ini merangkai 6 potret Nikita Mirzani umrah. Ibu tiga anak ini merahasiakan doa apa saja yang dilantun selama berada di Makkah. Semoga dijawab Sang Mahacinta.",Liputan 6,Entertainment
" Jakarta Ammar Zoni buka suara setelah mantan istrinya, Irish Bella, menikah lagi dengan Haldy Sabri pada Sabtu (19/10/2024). Prosesi akad nikah Irish Bella dan Haldy berlangsung di kediamannya di Cinere, Depok, Jawa Barat. Pernikahan ini terjadi setelah Irish resmi bercerai dari Ammar Zoni. Berita pernikahan Irish Bella dengan Haldy Sabri membuat Ammar Zoni merasa galau. Hal ini diungkapkan oleh kuasa hukumnya, Jon Mathias. Menurut Jon, meskipun Ammar masih berada di dalam penjara karena kasus penyalahgunaan narkoba, kondisi Ammar secara fisik baik-baik saja. ""Secara fisik, Ammar baik-baik saja. Namun, dengan menikahnya Irish, tentu Ammar merasa galau, terutama memikirkan anaknya,"" kata Jon Mathias, Minggu (20/10/2024).",Liputan 6,Entertainment
" Jakarta Pevita Pearce berbagi kabar bahagia. Dia diduga telah menikah dengan laki-laki pilihan hatinya. Kabar baik ini disampaikan langsung oleh sang aktris lewat akun Instagramnya pada Minggu (20/10/2024). Pasangan ini menikah dengan busana pengantin adat Melayu berwarna putih. Kebahagiaan begitu terpancar jelas dari wajah keduanya. Dari latar fotonya, diketahui pria yang menikahinya berinisial M. “Today, in the quiet of love, surrounded by those who mean the most, we became one (Hari ini, dalam ketenangan cinta, dikelilingi oleh orang-orang yang paling berarti, kita menjadi satu)” tulisnya. Berita bahagia ini tentu saja membuat banyak orang terkejut mengingat Pevita sangat menjaga privasinya. Dia tak mempublikasi hubungan asmaranya dengan siapa pun sejak berpisah dengan Arsyah Rasyid.",Liputan 6,Entertainment
" Jakarta Penantian fans selama 12 tahun ahirnya terbayar, setelah ke Jakarta pada tahun 2012, Kim Jae Joong akhirnya kembali lagi untuk menggelar konser bertajuk “Flower Garden” di ICE BSD City, Tangerang, Selasa (20/10/2024). Konser ini juga untuk memperingati 20 tahun Jae Joong berkarier. Menjelang akhir acara, mantan anggota TVXQ ini muncul dari samping panggung mengenakan busana kasual, yaitu kaos putih dilengkapi celana jeans. Dia membawa beberapa tangkai bunga untuk dibagikan kepada fans. Kemunculan Kim Jae Joong di jarak yang begitu dekat dengan penggemar tentu saja bikin heboh. Para fans menyambut sang idola sambil berharap Jae Joong memberikan setangkai mawar yang ada di genggamannya. Jae Joong menyapa fans di barisan depan setiap section dengan ramah. Dia tersenyum tulus sambil memberikan mawar cantik berwarna pink. Tak ada yang menyangka sang idola dapat berinteraksi sedekat itu dengan fansnya saat konser berlangsung. Penggemar yang beruntung mendapatkan mawar pun mengungkap antusiasnya, seperti kata Sumarni, fans asal Tangerang. “Aduh gemetar banget, deg-degan,” ucap dia kepada Liputan6.com.",Liputan 6,Entertainment
" Jakarta Warga Solo dan sejumlah selebgram menyambut kepulangan Presiden Joko Widodo dengan penuh antusiasme pada Minggu (20/10/2024), setelah Jokowi menyelesaikan masa jabatannya selama 10 tahun sebagai Presiden Republik Indonesia. Di lantai bawah Pasar Klewer, para selebgram dan warga membeli berbagai merchandise bertuliskan ""Visi Aksi Jokowi,"" seperti kaos, topi, dan jaket, yang akan dikenakan dalam prosesi penyambutan tersebut. Prabowo Subianto secara resmi menggantikan Jokowi sebagai Presiden melalui pelantikan di sidang paripurna MPR di Jakarta. Sementara itu, suasana di Solo sudah sangat meriah menjelang kedatangan Jokowi. Salah satu selebgram asal Solo, Rhina Pramudya Arsa (@rinha_pramudya_arsa), mengungkapkan kegembiraannya dalam menyambut kedatangan Jokowi. ""Di mata saya, Jokowi adalah sosok pemimpin yang sukses membawa kemajuan. Dampak pembangunan yang dilakukannya sangat terasa, terutama bagi warga Solo,"" ujar Rhina Pramudya Arsa.",Liputan 6,Entertainment
" Jakarta Edward Akbar melalui kuasa hukumnya, membantah pengakuan Kimberly Ryder yang mengaku pernah disekap Edward saat mereka tinggal di Bali. Seperti diketahui, dalam sidang lanjutan gugatan cerai, Kimberly Ryder mengaku disekap usai Edward Akbar menjatuhkan talak. Jundri R. Berutu, kuasa hukum Edward mengatakan, pihaknya tetap menegaskan tidak ada penyekapan yang dituduhkan. Menurutnya, bagaimana bisa itu dilakukan, sementara anak-anak juga berada di rumah. ""Tempo hari juga kita sudah sampaikan, tidak ada penyekapan, tidak ada penyekapan. Bagaimana bisa disekap, orang di rumah itu ada anak-anak. Tidak ada penyekapan yang dilakukan oleh klien kami,"" kata Jundri R. Berutu di Kantor UPTD PPA, Jakarta Timur, Jumat (18/10/2024). ""Ya silahkan saja kalau itu yang disampaikan. Tapi dari perspektif kami tidak ada penyekapan,"" tambah Jundri.",Liputan 6,Entertainment
" Jakarta Irish Bella telah melepas status janda setelah resmi bercerai dengan Ammar Zoni. Dia telah dinikahi oleh seorang pria bernama Haldy Sabri yang akad nikahnya dilangsungkan pada Sabtu (19/10/2024). Dari video ijab kabul yang tersebar di media sosial, terungkap bahwa Haldy Sabri menikahi ibu dua anak tersebut dengan maskawin berupa sebuah masjid. “Saya nikahkan dan saya kawinkan seorang putri bernama Yris Jetty Dirk de Beule binti Johan de Beule kepadamu dengan maskawin satu buah masjid dibayar tunai,” kata seorang wali hakim yang menikahkan Irish Bella sambil menjabat tangan Haldy Sabri. “Saya terima nikah dan kawinnya Yris Jetty Dirk de Beule dengan maskawin yang tersebut, tunai,” ucap Haldy Sabri dengan lantang dalam satu tarikan napas. Sesaat kemudian, para saksi menyatakan bahwa pernikahan mereka telah sah.",Liputan 6,Entertainment
" Jakarta Jelang pelantikan Prabowo yang akan digelar di Gedung Nusantara, kompleks Parlemen, Senayan, Jakarta, Minggu (20/10/2024), penyanyi Inul Daratista melantun doa dan harapan untuk Presiden Indonesia, yang baru. Ia berharap, Pemerintah Indonesia di tangan Prabowo Subianto dan Gibran Rakabuming Raka makin peka mendengar jeritan rakyat bawah. Tak hanya itu, Inul Daratista menyinggung Indonesia minus korupsi. “Rantai kinerja akan dilanjutkan Bpk Presiden kami yang baru, Bpk Prabowo S dan Mas Gibran semoga ke depan mampu menjadikan Indonesia lebih luar biasa, insyaallah,” tulisnya di akun Instagram terverifikasi, Sabtu (19/10/2024). Terlepas dari melonjaknya suhu politik Tanah Air jelang Pemilu 2024, Inul Daratista tetap kagum atas penyelenggaraan pesta demokrasi tahun ini. Kini pelantikan Prabowo Subianto tinggal hitungan menit.",Liputan 6,Entertainment
" Jakarta Raffi Ahmad menjadi salah satu publik figur yang diundang Presiden terpilih Prabowo Subianto, di Kartanegara, Jakarta Selatan pada Selasa, 15 Oktober 2024. Saat itu, Prabowo diketahui tengah memanggil orang-orang yang bakal mengisi kabinet pemerintahannya. Tidak hanya Raffi Ahmad, Prabowo Subianto diketahui juga mengundang Yovie Widianto dan Giring Ganesha di waktu yang sama. Disinggung posisi yang akan ditempati di pemerintahan, nanti, Raffi Ahmad belum mau membocorkannya. Dia menunggu keputusan final yang diumumkan Prabowo. ""Wah itu tunggu pengumuman pak Prabowo aja,"" kata Raffi Ahmad ketika ditemui di Rans Nusantara Hebat BSD, Tangerang, Sabtu (19/10/2024) malam.",Liputan 6,Entertainment
